comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_3d_HI_vs_Control,Tmem106a,Tmem106a,217203,ENSMUSG00000034947,transmembrane protein 106A,576.2947201594468,1.8835463084372672,0.15500435539077623,12.151570216776957,5.6274294902337875e-34,6.123621991566201e-32,Up,TRUE
Microglia_3d_HI_vs_Control,Gla,Gla,11605,ENSMUSG00000031266,"galactosidase, alpha",216.5509245110768,4.1321619782588,0.34005827987637194,12.151334705807034,5.64366508278661e-34,6.123621991566201e-32,Up,TRUE
Microglia_3d_HI_vs_Control,Rab6b,Rab6b,270192,ENSMUSG00000032549,"RAB6B, member RAS oncogene family",211.73508556304492,-3.3214502612657397,0.27342089481685644,-12.147755801510792,5.8961904754415165e-34,6.342471099358556e-32,Down,TRUE
Microglia_3d_HI_vs_Control,Abcd2,Abcd2,26874,ENSMUSG00000055782,"ATP-binding cassette, sub-family D member 2",469.18926414462805,1.9608867254326992,0.16323704251766186,12.012510734017592,3.054289947001743e-33,3.2573871759562178e-31,Up,TRUE
Microglia_3d_HI_vs_Control,Ptp4a3,Ptp4a3,19245,ENSMUSG00000059895,protein tyrosine phosphatase 4a3,804.2849174844955,-1.8172849627122056,0.15138675394126852,-12.004253446224451,3.374955752791501e-33,3.5688727019773175e-31,Down,TRUE
Microglia_3d_HI_vs_Control,Hebp1,Hebp1,15199,ENSMUSG00000042770,heme binding protein 1,376.46434083992034,1.8117484850261187,0.15102294714413234,11.996511253995285,3.7059068000623304e-33,3.8859079874939293e-31,Up,TRUE
Microglia_3d_HI_vs_Control,Slc3a2,Slc3a2,17254,ENSMUSG00000010095,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2",2232.1465003120265,0.952325163455023,0.07963355835859112,11.958842265552022,5.8370030761321676e-33,6.069510365331433e-31,Up,TRUE
Microglia_3d_HI_vs_Control,Vat1,Vat1,26949,ENSMUSG00000034993,vesicle amine transport 1,209.3159389614377,2.9864692401589825,0.25043944013811287,11.924915814026729,8.777270880687168e-33,9.051469921422685e-31,Up,TRUE
Microglia_3d_HI_vs_Control,Cxcl14,Cxcl14,57266,ENSMUSG00000021508,C-X-C motif chemokine ligand 14,167.4177345794763,3.6226035240451413,0.303804532733833,11.92412598800476,8.860907248205955e-33,9.062819724845402e-31,Up,TRUE
Microglia_3d_HI_vs_Control,Cd22,Cd22,12483,ENSMUSG00000030577,CD22 antigen,75.65215853316833,6.219468802779621,0.522049434560852,11.913562952158811,1.005854504209104e-32,1.020410772644e-30,Up,TRUE
Microglia_3d_HI_vs_Control,Selplg,Selplg,20345,ENSMUSG00000048163,"selectin, platelet (p-selectin) ligand",4615.060145814717,-1.97597732257861,0.16590798959800726,-11.910079360049961,1.04877395887653e-32,1.0553710853920436e-30,Down,TRUE
Microglia_3d_HI_vs_Control,Epb4.1l3,Epb4.1l3,NA,NA,NA,168.7374940212143,2.5424071393698204,0.21353728949119896,11.90615065606425,1.0993627609117563e-32,1.0974278824525515e-30,Up,TRUE
Microglia_3d_HI_vs_Control,Bag1,Bag1,12017,ENSMUSG00000028416,BCL2-associated athanogene 1,604.7844340363837,-1.5979285848467955,0.13422434324624322,-11.904908947219003,1.1158503722002233e-32,1.105046106691618e-30,Down,TRUE
Microglia_3d_HI_vs_Control,Map3k8,Map3k8,26410,ENSMUSG00000024235,mitogen-activated protein kinase kinase kinase 8,237.31618005234122,2.626499978411534,0.22257804345866636,11.800355226409767,3.8866726267388997e-32,3.818732365074645e-30,Up,TRUE
Microglia_3d_HI_vs_Control,Atp1b1,Atp1b1,11931,ENSMUSG00000026576,"ATPase, Na+/K+ transporting, beta 1 polypeptide",79.14216665181017,-5.358098265311689,0.4560857323550046,-11.748006756635599,7.230425491214179e-32,7.048535099950823e-30,Down,TRUE
Microglia_3d_HI_vs_Control,Gpr65,Gpr65,14744,ENSMUSG00000021886,G-protein coupled receptor 65,144.9002258009899,3.6732362330573687,0.31355912751902904,11.714652550927417,1.0722993387921286e-31,1.0372210193370683e-29,Up,TRUE
Microglia_3d_HI_vs_Control,Limd2,Limd2,67803,ENSMUSG00000040699,LIM domain containing 2,3333.3723011853367,-1.1498412860368532,0.09922111146240675,-11.588675727267066,4.703482531973307e-31,4.514619617997148e-29,Down,TRUE
Microglia_3d_HI_vs_Control,Cnih2,Cnih2,12794,ENSMUSG00000024873,cornichon family AMPA receptor auxiliary protein 2,78.42544752354614,-6.581239867256217,0.5688358175476629,-11.569665032045513,5.871143710941422e-31,5.592376429399012e-29,Down,TRUE
Microglia_3d_HI_vs_Control,Xdh,Xdh,22436,ENSMUSG00000024066,xanthine dehydrogenase,62.54210737674363,9.183726371733284,0.7955051029874353,11.544522262955663,7.8677403559646225e-31,7.4373988001308e-29,Up,TRUE
Microglia_3d_HI_vs_Control,Abhd12,Abhd12,76192,ENSMUSG00000032046,abhydrolase domain containing 12,4661.904409963283,0.7045338065825649,0.061082378163701774,11.534158095390504,8.875118653422921e-31,8.326596282512121e-29,Up,TRUE
Microglia_3d_HI_vs_Control,Cxcl2,Cxcl2,20310,ENSMUSG00000058427,C-X-C motif chemokine ligand 2,1706.8758566715462,5.7208750990765305,0.496679581518913,11.518240958449157,1.0676837831280044e-30,9.942207646172567e-29,Up,TRUE
Microglia_3d_HI_vs_Control,Nfkbid,Nfkbid,243910,ENSMUSG00000036931,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta",876.0882175391025,2.655490548899758,0.2311502763136748,11.488156498226344,1.5130634017913188e-30,1.3985188983371908e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Rftn1,Rftn1,76438,ENSMUSG00000039316,raftlin lipid raft linker 1,160.926085284512,2.6349485419621024,0.22985733463156144,11.46340857987266,2.0142824553629584e-30,1.8481041527955143e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Milr1,Milr1,380732,ENSMUSG00000040528,mast cell immunoglobulin like receptor 1,308.79864904361654,1.9403729240789478,0.16971990165728745,11.432795477321866,2.8672681076177184e-30,2.6115161640039334e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Dnase2a,Dnase2a,13423,ENSMUSG00000003812,deoxyribonuclease II alpha,617.1683505466581,1.1250479146166248,0.09871306660478177,11.397152913109137,4.320170656364809e-30,3.906310829718847e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Havcr2,Havcr2,171285,ENSMUSG00000020399,hepatitis A virus cellular receptor 2,576.3421729510028,1.3728804756872917,0.12056909492220448,11.386669830880987,4.872581145957101e-30,4.374105578363504e-28,Up,TRUE
Microglia_3d_HI_vs_Control,BC021767,BC021767,545551,ENSMUSG00000121295,cingulin pseudogene,71.04871562091434,8.566703557140142,0.7524279772389268,11.385413376807309,4.9433268435384666e-30,4.405916596690928e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Cib1,Cib1,23991,ENSMUSG00000030538,calcium and integrin binding 1,619.6491380966964,-1.4057707942500828,0.12360789833013022,-11.372823365183105,5.710986273431866e-30,5.054020334743462e-28,Down,TRUE
Microglia_3d_HI_vs_Control,Slfn2,Slfn2,20556,ENSMUSG00000072620,schlafen 2,584.3116300703009,2.4186399521297375,0.21333357827599628,11.337361758403864,8.568887165831734e-30,7.529758736285097e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Sgk1,Sgk1,20393,ENSMUSG00000019970,serum/glucocorticoid regulated kinase 1,1341.051058446108,1.8822832582059197,0.1662931943404581,11.319063691519766,1.0559366496903815e-29,9.21397029009551e-28,Up,TRUE
Microglia_3d_HI_vs_Control,Fabp5,Fabp5,16592,ENSMUSG00000027533,"fatty acid binding protein 5, epidermal",266.7999126308811,3.2738625986855205,0.29008499579854835,11.285873609812892,1.5410289060764711e-29,1.3353443534737643e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Rps9,Rps9,76846,ENSMUSG00000006333,ribosomal protein S9,3608.5743586114118,-1.3497432521767225,0.11964471289847191,-11.281261156287679,1.6240090879037055e-29,1.3975438206112025e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Rogdi,Rogdi,66049,ENSMUSG00000022540,rogdi homolog,1351.3610896608443,-1.6685278150802807,0.14815273729525405,-11.262213885087162,2.0162873902637233e-29,1.723235209295256e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Ptms,Ptms,69202,ENSMUSG00000030122,parathymosin,1126.3363475474707,-1.9093996016366712,0.1698656300229583,-11.240647100761969,2.574879462310539e-29,2.1856697912048233e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Map1a,Map1a,17754,ENSMUSG00000027254,microtubule-associated protein 1 A,66.21487344866787,-5.273536765143328,0.47004934726334907,-11.2191130481217,3.285490145111077e-29,2.7700233804524333e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Axl,Axl,26362,ENSMUSG00000002602,AXL receptor tyrosine kinase,242.36842591691425,2.7966495482268696,0.24944261732983336,11.211594787465334,3.5768978340674474e-29,2.995471890838497e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Cd44,Cd44,12505,ENSMUSG00000005087,CD44 antigen,83.86022519726397,3.9416085806758487,0.35183311265327444,11.203063153865898,3.938745658569876e-29,3.276511221842327e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Rnf130,Rnf130,59044,ENSMUSG00000020376,ring finger protein 130,790.7644343433982,-1.238416203603099,0.11058854710852738,-11.198412819256633,4.1510375001914e-29,3.43024145214492e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Plek,Plek,56193,ENSMUSG00000020120,pleckstrin,2065.720221139107,1.7293407223456825,0.15447242810174852,11.195141706496601,4.307130420848163e-29,3.5358140389041695e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Ppt1,Ppt1,19063,ENSMUSG00000028657,palmitoyl-protein thioesterase 1,1218.2277512795524,1.2190989388857265,0.10891575529176728,11.193044896213244,4.410236048495097e-29,3.596792510661557e-27,Up,TRUE
Microglia_3d_HI_vs_Control,H2-K2,H2-K2,630499,ENSMUSG00000121503,"histocompatibility 2, K region locus 2",112.53330671593248,3.061142240067058,0.2737934217462343,11.18048132984101,5.081363637599084e-29,4.112724082530918e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Smim3,Smim3,106878,ENSMUSG00000038059,small integral membrane protein 3,158.07248918382902,2.204620669420785,0.1971931917445382,11.180003984502918,5.108769296299825e-29,4.112724082530918e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Slc37a2,Slc37a2,56857,ENSMUSG00000032122,"solute carrier family 37 (glycerol-3-phosphate transporter), member 2",656.5230139115165,1.4271626853603703,0.1276829059878457,11.177398214105683,5.260979220914563e-29,4.2081088922161486e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Pkm,Pkm,18746,ENSMUSG00000032294,"pyruvate kinase, muscle",2419.521996054515,1.5372576018691175,0.13769818534314407,11.163964129507367,6.120043006166366e-29,4.864069849104708e-27,Up,TRUE
Microglia_3d_HI_vs_Control,Pkig,Pkig,18769,ENSMUSG00000035268,"protein kinase inhibitor, gamma",621.8197808925833,-1.6050308057329374,0.14442384743030365,-11.113336435019821,1.080455777517156e-28,8.532865311303211e-27,Down,TRUE
Microglia_3d_HI_vs_Control,Scd2,Scd2,20250,ENSMUSG00000025203,stearoyl-Coenzyme A desaturase 2,835.4088215185259,1.7529701969968,0.15808763576877147,11.088597716527307,1.42504074381111e-28,1.118343295677675e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Pnp,Pnp,18950,ENSMUSG00000115338,purine-nucleoside phosphorylase,852.8470303253877,-1.6449941276060978,0.14842220946201562,-11.08320738229602,1.5135164976908227e-28,1.1803536786366303e-26,Down,TRUE
Microglia_3d_HI_vs_Control,Rgs1,Rgs1,50778,ENSMUSG00000026358,regulator of G-protein signaling 1,1305.952886087962,4.632003030193107,0.4181023411147303,11.078634522455475,1.592831839816586e-28,1.2344941426851776e-26,Up,TRUE
Microglia_3d_HI_vs_Control,P2rx4,P2rx4,18438,ENSMUSG00000029470,"purinergic receptor P2X, ligand-gated ion channel 4",442.8008224699293,1.8581890677151274,0.16786146817931677,11.069777286411737,1.7583706012813755e-28,1.3543795285672224e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Tmem104,Tmem104,320534,ENSMUSG00000045980,transmembrane protein 104,532.1238880485707,2.0151596483063674,0.1823451549135995,11.05134737065654,2.1594917663024475e-28,1.653137316559628e-26,Up,TRUE
Microglia_3d_HI_vs_Control,0610010K14Rik,0610010K14Rik,NA,NA,NA,887.491627355973,-1.255079888947165,0.11375387322127843,-11.033293666455956,2.6401529876106884e-28,2.004189078659971e-26,Down,TRUE
Microglia_3d_HI_vs_Control,Nfe2l2,Nfe2l2,18024,ENSMUSG00000015839,"nuclear factor, erythroid derived 2, like 2",1049.0622506237207,1.279377224686729,0.11595964354404809,11.03295237537315,2.650193925139407e-28,2.004189078659971e-26,Up,TRUE
Microglia_3d_HI_vs_Control,2010111I01Rik,2010111I01Rik,NA,NA,NA,132.5890182774186,3.420559204506218,0.3102357083777249,11.025678579660935,2.873431265210724e-28,2.159920200439724e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Hnrnpab,Hnrnpab,15384,ENSMUSG00000020358,heterogeneous nuclear ribonucleoprotein A/B,685.0171818795407,-1.6032688593667854,0.14568936289757486,-11.004707738985338,3.6269003630500475e-28,2.709967828152006e-26,Down,TRUE
Microglia_3d_HI_vs_Control,Smap2,Smap2,69780,ENSMUSG00000032870,small ArfGAP 2,591.8696875678604,-1.2983273530224848,0.11842457324898564,-10.963327267329676,5.735124977382685e-28,4.259695801653639e-26,Down,TRUE
Microglia_3d_HI_vs_Control,Atp6v1b2,Atp6v1b2,11966,ENSMUSG00000006273,"ATPase, H+ transporting, lysosomal V1 subunit B2",1396.416956892417,1.3784609855834162,0.12601810050751766,10.938595170311931,7.535853033325014e-28,5.56404580768222e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Vim,Vim,22352,ENSMUSG00000026728,vimentin,593.1362727195333,4.197806695969242,0.3845497353658995,10.91616066768327,9.648884847323746e-28,7.082281477935631e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Fuca1,Fuca1,71665,ENSMUSG00000028673,"fucosidase, alpha-L- 1, tissue",1023.1955405934432,1.1293282629982588,0.10370782548682422,10.889518295239318,1.2932247444357572e-27,9.436759275479169e-26,Up,TRUE
Microglia_3d_HI_vs_Control,Tprgl,Tprgl,NA,NA,NA,403.23552195963975,-2.306833079199522,0.21185898848542092,-10.888530600901396,1.3073251310737405e-27,9.484187782289613e-26,Down,TRUE
Microglia_3d_HI_vs_Control,Ch25h,Ch25h,12642,ENSMUSG00000050370,cholesterol 25-hydroxylase,56.675630518190864,8.880976084266694,0.8179903639734493,10.857066874390414,1.845829422869451e-27,1.3313444819979774e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Gspt1,Gspt1,14852,ENSMUSG00000062203,G1 to S phase transition 1,315.48269623097383,-1.4709178724024148,0.1360614104137922,-10.810691054348439,3.0635346686862675e-27,2.1969417009119104e-25,Down,TRUE
Microglia_3d_HI_vs_Control,Elmo1,Elmo1,140580,ENSMUSG00000041112,engulfment and cell motility 1,940.7734330024663,-1.4250901272720327,0.1318290029523101,-10.810141132506079,3.081955468410987e-27,2.19752230484756e-25,Down,TRUE
Microglia_3d_HI_vs_Control,Stab1,Stab1,192187,ENSMUSG00000042286,stabilin 1,1487.8252019370918,1.796156263455226,0.16641365724848284,10.793322454137707,3.701605199934291e-27,2.6243539593625045e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Camk2n1,Camk2n1,66259,ENSMUSG00000046447,calcium/calmodulin-dependent protein kinase II inhibitor 1,142.42722372032904,-2.958316504830402,0.2741702890691893,-10.790069612845047,3.8349894791989565e-27,2.7035592497991286e-25,Down,TRUE
Microglia_3d_HI_vs_Control,Tcirg1,Tcirg1,27060,ENSMUSG00000001750,"T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",957.1947178552327,2.0435712073294168,0.18950751131196514,10.78358949036755,4.1150768258648106e-27,2.8847150917495e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Aplp2,Aplp2,11804,ENSMUSG00000031996,amyloid beta precursor-like protein 2,693.1373647155419,1.7342627267688673,0.16102907427369642,10.76987329518638,4.776580840296954e-27,3.3297304874427594e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Fblim1,Fblim1,74202,ENSMUSG00000006219,filamin binding LIM protein 1,171.70821007756683,2.949376220520095,0.2750302711223734,10.723823993933324,7.868154956883368e-27,5.4543798639994815e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Slc2a1,Slc2a1,20525,ENSMUSG00000028645,"solute carrier family 2 (facilitated glucose transporter), member 1",253.17507529362544,2.0266745233567085,0.1892135586606762,10.711042790496954,9.033843726271196e-27,6.227861989857016e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Rps4x,Rps4x,20102,ENSMUSG00000031320,"ribosomal protein S4, X-linked",293.7652392952626,-2.0182424136092596,0.1886243217368646,-10.699799448051856,1.0199873578244606e-26,6.993078159853637e-25,Down,TRUE
Microglia_3d_HI_vs_Control,Cln3,Cln3,12752,ENSMUSG00000030720,"CLN3 lysosomal/endosomal transmembrane protein, battenin",432.9974163288775,1.2872929245040694,0.1204908320157994,10.683741683643388,1.2128256085709092e-26,8.269747510244703e-25,Up,TRUE
Microglia_3d_HI_vs_Control,Il4ra,Il4ra,16190,ENSMUSG00000030748,"interleukin 4 receptor, alpha",552.6481212466575,1.747366738873812,0.16391962171126268,10.659899776682764,1.5676628719917978e-26,1.0631139846040027e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Mmp12,Mmp12,17381,ENSMUSG00000049723,matrix metallopeptidase 12,61.810250744830675,8.489546430405865,0.7995661621414258,10.617690983406385,2.4658506970073116e-26,1.6631829728247153e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Rpl4,Rpl4,67891,ENSMUSG00000032399,ribosomal protein L4,5094.216103157988,-0.963663895427258,0.09092632966085067,-10.59829313491111,3.034681707173987e-26,2.0358472226944633e-24,Down,TRUE
Microglia_3d_HI_vs_Control,BC035044,BC035044,232406,ENSMUSG00000090164,cDNA sequence BC035044,388.48426135340156,-1.9299379704257917,0.18229588240908415,-10.586843459770977,3.429623422886345e-26,2.2884941749077976e-24,Down,TRUE
Microglia_3d_HI_vs_Control,Apbb1ip,Apbb1ip,54519,ENSMUSG00000026786,amyloid beta precursor protein binding family B member 1 interacting protein,997.2165426354586,-1.4965648984113473,0.14165207425626053,-10.565075776468584,4.326191401210138e-26,2.871394484271282e-24,Down,TRUE
Microglia_3d_HI_vs_Control,Angptl4,Angptl4,57875,ENSMUSG00000002289,angiopoietin-like 4,102.66388632305618,4.454558429499876,0.42350720060906766,10.518259012110171,7.117659134925094e-26,4.699161411936261e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Pfkfb3,Pfkfb3,170768,ENSMUSG00000026773,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",376.22216839971344,1.708052692013807,0.16245034748670759,10.514306176867782,7.422510921708359e-26,4.8746363832145745e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Cdkn1a,Cdkn1a,12575,ENSMUSG00000023067,cyclin dependent kinase inhibitor 1A,2048.002711480124,1.4468223539196963,0.13762707015535477,10.512629181791846,7.555722159806754e-26,4.936141419375323e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Cyb5a,Cyb5a,109672,ENSMUSG00000024646,cytochrome b5 type A (microsomal),925.741887137119,-1.0393281105181444,0.09895705920119768,-10.502819292608539,8.383807647275313e-26,5.4486016574323614e-24,Down,TRUE
Microglia_3d_HI_vs_Control,Icam1,Icam1,15894,ENSMUSG00000037405,intercellular adhesion molecule 1,1660.4913289533642,2.089022650241731,0.19922063138853013,10.485975451847724,1.002062299399776e-25,6.4786183274147174e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Eepd1,Eepd1,67484,ENSMUSG00000036611,endonuclease/exonuclease/phosphatase family domain containing 1,237.46412303877503,2.1938418254967966,0.2095561112033711,10.468994737966414,1.1990958007193523e-25,7.712534742977359e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Rasgef1b,Rasgef1b,320292,ENSMUSG00000089809,"RasGEF domain family, member 1B",497.40118628738793,2.4209569805514226,0.23141014095846146,10.461758376379835,1.2943108529685959e-25,8.282261960688277e-24,Up,TRUE
Microglia_3d_HI_vs_Control,Hif1a,Hif1a,15251,ENSMUSG00000021109,"hypoxia inducible factor 1, alpha subunit",538.155425324922,1.625715850812921,0.15570932299979415,10.440709775708616,1.615978952101303e-25,1.02878496756735e-23,Up,TRUE
Microglia_3d_HI_vs_Control,Ehd1,Ehd1,13660,ENSMUSG00000024772,EH-domain containing 1,295.1569959650409,2.531074989426434,0.24294399317111107,10.41834768741839,2.0447455721573714e-25,1.2951439212883085e-23,Up,TRUE
Microglia_3d_HI_vs_Control,Slc23a2,Slc23a2,54338,ENSMUSG00000027340,"solute carrier family 23 (nucleobase transporters), member 2",583.346914146653,1.873785997381524,0.18004276710183365,10.407449449617133,2.2928228653317888e-25,1.444941601697478e-23,Up,TRUE
Microglia_3d_HI_vs_Control,Cmtm7,Cmtm7,102545,ENSMUSG00000032436,CKLF-like MARVEL transmembrane domain containing 7,1624.7044154202617,-1.0561413490376041,0.10168928916316601,-10.385964517295108,2.8725100557102163e-25,1.8011648479975918e-23,Down,TRUE
Microglia_3d_HI_vs_Control,Cst3,Cst3,13010,ENSMUSG00000027447,cystatin C,49901.09296332912,-1.538498476289026,0.1482181032328666,-10.379963329255935,3.0589266231237858e-25,1.9084643201669298e-23,Down,TRUE
